company,job_title,job_category,seniority,country,min_experience_clean,min_experience,avg_salary_lpa,min_salary_lpa,max_salary_lpa,num_of_salaries,skill_python,skill_r,skill_sql,skill_excel,skill_tableau,skill_power_bi,skill_machine_learning,skill_statistics,skill_spark,skill_hadoop,skill_aws,skill_azure,skill_tensorflow,skill_pytorch,skill_nlp,skill_computer_vision,skill_big_data,skill_etl,skill_git,skill_docker,skill_data_visualization
Bridgei2i Analytics Solutions,Data Analyst,Data Analyst,Mid-Level,India,0,0,5.3,4.5,7.8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Annalect,Data Analyst,Data Analyst,Mid-Level,India,0,0,5.6,3.6,7.5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verizon,Data Analyst,Data Analyst,Mid-Level,India,1,1,11.4,6.4,17.8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McKinsey & Company,Data Analyst,Data Analyst,Mid-Level,India,1,1,15.3,9.0,20.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITC Infotech India,Data Analyst,Data Analyst,Mid-Level,India,0,0,7.9,3.7,16.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vaco Binary Semantics,Data Analyst,Data Analyst,Mid-Level,India,0,0,3.7,2.4,6.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FedEx Express,Data Analyst,Data Analyst,Mid-Level,India,0,0,7.4,3.3,12.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galytix Analytics,Data Analyst,Data Analyst,Mid-Level,India,0,0,6.0,6.0,6.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VeeTechnologies,Data Analyst,Data Analyst,Mid-Level,India,1,1,1.9,1.2,2.4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APA Engineering,Data Analyst,Data Analyst,Mid-Level,India,0,0,2.0,1.5,3.1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tesco,Data Analyst,Data Analyst,Mid-Level,India,1,1,5.5,3.9,8.9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBS,Data Analyst,Data Analyst,Mid-Level,India,1,1,9.4,6.0,15.5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BCG,Data Analyst,Data Analyst,Mid-Level,India,2,2,11.9,6.0,19.4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reliance Industries,Data Analyst,Data Analyst,Mid-Level,India,1,1,6.3,2.2,9.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collegedunia,Data Analyst,Data Analyst,Mid-Level,India,1,1,4.0,3.0,5.4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomson Reuters,Data Analyst,Data Analyst,Mid-Level,India,1,1,4.1,2.1,6.9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata Communications,Data Analyst,Data Analyst,Mid-Level,India,0,0,3.9,2.1,5.1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerner,Data Analyst,Data Analyst,Mid-Level,India,1,1,7.3,5.2,10.5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandcube Analytics,Data Analyst,Data Analyst,Mid-Level,India,0,0,2.3,1.1,3.6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bank of America,Data Analyst,Data Analyst,Mid-Level,India,2,2,13.9,5.5,20.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stats Systems India,Data Analyst,Data Analyst,Mid-Level,India,0,0,2.1,1.5,3.1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Objectways Technologies,Data Analyst,Data Analyst,Mid-Level,India,0,0,1.5,1.2,2.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Target,Data Analyst,Data Analyst,Mid-Level,India,1,1,8.8,2.9,13.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PayPal,Data Analyst,Data Analyst,Mid-Level,India,1,1,17.2,8.0,30.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NISC Export Services,Data Analyst,Data Analyst,Mid-Level,India,1,1,3.2,2.3,5.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANZ Banking Group,Data Analyst,Data Analyst,Mid-Level,India,2,2,9.8,4.4,15.6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hive,Data Analyst,Data Analyst,Mid-Level,India,0,0,4.2,3.5,5.8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crif High Mark Credit Information Services,Data Analyst,Data Analyst,Mid-Level,India,2,2,5.5,3.8,8.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacecom Technologies,Data Analyst,Data Analyst,Mid-Level,India,0,0,2.1,2.0,2.6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCS,Data Engineer,Data Engineer,Mid-Level,India,1,1,5.8,3.9,10.1,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBM,Data Engineer,Data Engineer,Mid-Level,India,1,1,10.4,4.8,18.0,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L&T Infotech,Data Engineer,Data Engineer,Mid-Level,India,1,1,5.7,4.1,9.0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Accenture,Data Engineer,Data Engineer,Mid-Level,India,1,1,9.0,5.0,16.8,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cognizant,Data Engineer,Data Engineer,Mid-Level,India,1,1,7.5,4.5,13.3,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC-Mobility,Data Engineer,Data Engineer,Mid-Level,India,1,1,2.1,1.8,2.6,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capgemini,Data Engineer,Data Engineer,Mid-Level,India,1,1,7.4,4.0,13.5,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Infosys,Data Engineer,Data Engineer,Mid-Level,India,1,1,5.5,3.6,10.0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fractal Analytics,Data Engineer,Data Engineer,Mid-Level,India,2,2,11.8,8.0,18.0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wipro,Data Engineer,Data Engineer,Mid-Level,India,1,1,6.6,4.0,14.5,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazon,Data Engineer,Data Engineer,Mid-Level,India,2,2,22.0,11.0,40.0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quantiphi Analytics Solutions,Data Engineer,Data Engineer,Mid-Level,India,0,0,10.4,6.5,15.0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tech Mahindra,Data Engineer,Data Engineer,Mid-Level,India,2,2,6.5,4.2,13.0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mindtree,Data Engineer,Data Engineer,Mid-Level,India,1,1,6.0,3.9,9.9,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXC Technology,Data Engineer,Data Engineer,Mid-Level,India,1,1,6.6,3.8,12.0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deloitte,Data Engineer,Data Engineer,Mid-Level,India,1,1,11.8,6.0,18.0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walmart,Data Engineer,Data Engineer,Mid-Level,India,3,3,22.1,15.0,31.9,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Optum,Data Engineer,Data Engineer,Mid-Level,India,2,2,11.1,7.9,16.8,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shell,Data Engineer,Data Engineer,Mid-Level,India,1,1,17.2,8.0,24.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCL Technologies,Data Engineer,Data Engineer,Mid-Level,India,1,1,9.0,3.5,18.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Futurense Technologies,Data Engineer,Data Engineer,Mid-Level,India,1,1,9.5,7.0,12.0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiger Analytics,Data Engineer,Data Engineer,Mid-Level,India,1,1,14.0,7.0,21.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teradata,Data Engineer,Data Engineer,Mid-Level,India,3,3,13.6,8.8,17.5,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Altimetrik,Data Engineer,Data Engineer,Mid-Level,India,1,1,12.6,6.5,22.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ernst & Young,Data Engineer,Data Engineer,Mid-Level,India,2,2,12.8,5.2,20.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maersk,Data Engineer,Data Engineer,Mid-Level,India,2,2,17.0,7.8,27.8,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UnitedHealth,Data Engineer,Data Engineer,Mid-Level,India,2,2,10.3,6.3,17.3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Genpact,Data Engineer,Data Engineer,Mid-Level,India,1,1,6.8,3.2,14.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PayPal,Data Engineer,Data Engineer,Mid-Level,India,4,4,21.6,12.8,31.0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enquero,Data Engineer,Data Engineer,Mid-Level,India,1,1,9.5,6.2,15.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DataMetica,Data Engineer,Data Engineer,Mid-Level,India,0,0,6.4,4.0,10.7,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ericsson,Data Engineer,Data Engineer,Mid-Level,India,2,2,10.6,5.3,17.5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GE,Data Engineer,Data Engineer,Mid-Level,India,3,3,12.8,9.6,16.0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Target,Data Engineer,Data Engineer,Mid-Level,India,0,0,12.9,10.0,17.7,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brillio,Data Engineer,Data Engineer,Mid-Level,India,0,0,7.7,4.5,13.3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZS,Data Engineer,Data Engineer,Mid-Level,India,1,1,11.7,9.0,16.0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hewlett-Packard Enterprise,Data Engineer,Data Engineer,Mid-Level,India,2,2,8.4,4.5,18.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reliance jio,Data Engineer,Data Engineer,Mid-Level,India,1,1,8.2,4.5,13.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sapient Corporation,Data Engineer,Data Engineer,Mid-Level,India,2,2,13.5,9.2,17.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Larsen & Toubro Limited,Data Engineer,Data Engineer,Mid-Level,India,1,1,5.8,4.0,10.5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JP Morgan Chase,Data Engineer,Data Engineer,Mid-Level,India,4,4,18.7,8.0,29.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Societe Generale,Data Engineer,Data Engineer,Mid-Level,India,2,2,16.8,9.6,23.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajaj Finserv,Data Engineer,Data Engineer,Mid-Level,India,0,0,10.9,8.0,12.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bharti Airtel,Data Engineer,Data Engineer,Mid-Level,India,2,2,4.0,3.0,7.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bank of America,Data Engineer,Data Engineer,Mid-Level,India,2,2,15.1,8.1,22.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mphasis,Data Engineer,Data Engineer,Mid-Level,India,1,1,10.1,4.2,19.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fragma Data Systems,Data Engineer,Data Engineer,Mid-Level,India,0,0,5.5,3.5,11.9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTT DATA,Data Engineer,Data Engineer,Mid-Level,India,2,2,10.4,4.1,25.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PwC,Data Engineer,Data Engineer,Mid-Level,India,1,1,10.0,5.5,16.5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KPMG,Data Engineer,Data Engineer,Mid-Level,India,2,2,12.3,7.0,18.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UST,Data Engineer,Data Engineer,Mid-Level,India,1,1,9.8,3.5,17.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virtusa Consulting Services,Data Engineer,Data Engineer,Mid-Level,India,1,1,9.0,4.2,20.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBS Bank,Data Engineer,Data Engineer,Mid-Level,India,2,2,13.6,9.1,24.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koch Business Solutions,Data Engineer,Data Engineer,Mid-Level,India,4,4,23.6,12.0,34.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lowe's,Data Engineer,Data Engineer,Mid-Level,India,1,1,12.1,10.0,14.3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BA Continuum,Data Engineer,Data Engineer,Mid-Level,India,4,4,16.5,12.0,22.8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dell,Data Engineer,Data Engineer,Mid-Level,India,1,1,12.8,5.5,20.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Semantics,Data Engineer,Data Engineer,Mid-Level,India,3,3,8.9,4.5,15.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlazeClan Technologies,Data Engineer,Data Engineer,Mid-Level,India,0,0,5.5,3.2,9.6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Microsoft Corporation,Data Engineer,Data Engineer,Mid-Level,India,3,3,25.1,13.0,40.1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DataWeave,Data Engineer,Data Engineer,Mid-Level,India,1,1,8.2,5.5,12.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Celebal Technologies,Data Engineer,Data Engineer,Mid-Level,India,0,0,5.5,4.5,10.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SpringML,Data Engineer,Data Engineer,Mid-Level,India,1,1,9.7,5.5,14.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEKsystems,Data Engineer,Data Engineer,Mid-Level,India,1,1,9.7,6.0,18.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NatWest Group,Data Engineer,Data Engineer,Mid-Level,India,2,2,20.4,11.1,32.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saama Technologies,Data Engineer,Data Engineer,Mid-Level,India,2,2,9.7,6.0,14.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GE Aviation,Data Engineer,Data Engineer,Mid-Level,India,2,2,12.2,9.0,16.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Affine Analytics,Data Engineer,Data Engineer,Mid-Level,India,0,0,7.7,6.0,12.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wells Fargo India,Data Engineer,Data Engineer,Mid-Level,India,3,3,15.2,10.1,22.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXL Service,Data Engineer,Data Engineer,Mid-Level,India,2,2,10.3,6.0,14.1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McKinsey & Company,Data Engineer,Data Engineer,Mid-Level,India,2,2,18.5,10.0,25.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cisco Systems,Data Engineer,Data Engineer,Mid-Level,India,3,3,19.3,12.0,28.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDFC FIRST Bank,Data Engineer,Data Engineer,Mid-Level,India,1,1,15.4,8.5,21.9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ValueLabs,Data Engineer,Data Engineer,Mid-Level,India,1,1,10.3,5.0,23.5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paytm,Data Engineer,Data Engineer,Mid-Level,India,2,2,13.9,5.8,23.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blackbuck Insights,Data Engineer,Data Engineer,Mid-Level,India,0,0,4.2,2.5,8.5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lumen Technologies,Data Engineer,Data Engineer,Mid-Level,India,1,1,6.6,4.5,9.2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Micron Technology,Data Engineer,Data Engineer,Mid-Level,India,3,3,12.9,8.4,18.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GE Healthcare,Data Engineer,Data Engineer,Mid-Level,India,3,3,12.3,10.0,17.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQVIA,Data Engineer,Data Engineer,Mid-Level,India,2,2,10.5,5.5,15.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SG Analytics,Data Engineer,Data Engineer,Mid-Level,India,0,0,7.3,5.2,12.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wavicle Data Solutions,Data Engineer,Data Engineer,Mid-Level,India,2,2,5.1,3.5,7.2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes-Benz Research & Development India,Data Engineer,Data Engineer,Mid-Level,India,1,1,13.1,7.0,19.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LatentView Analytics,Data Engineer,Data Engineer,Mid-Level,India,0,0,7.2,5.3,12.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schlumberger,Data Engineer,Data Engineer,Mid-Level,India,2,2,13.7,6.5,22.5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adobe,Data Engineer,Data Engineer,Mid-Level,India,3,3,23.7,14.0,34.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commonwealth Bank of Australia,Data Engineer,Data Engineer,Mid-Level,India,2,2,19.9,9.9,28.8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCR Corporation,Data Engineer,Data Engineer,Mid-Level,India,1,1,9.5,6.2,13.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITC Infotech India,Data Engineer,Data Engineer,Mid-Level,India,1,1,6.8,4.1,13.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Novartis Healthcare,Data Engineer,Data Engineer,Mid-Level,India,2,2,15.0,9.5,19.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legato Health Technologies,Data Engineer,Data Engineer,Mid-Level,India,2,2,10.8,8.3,13.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honeywell Technology Solutions,Data Engineer,Data Engineer,Mid-Level,India,0,0,11.2,5.0,26.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hexaware Technologies,Data Engineer,Data Engineer,Mid-Level,India,1,1,11.7,3.5,23.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Impetus Technologies,Data Engineer,Data Engineer,Mid-Level,India,1,1,13.1,11.5,16.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bridgei2i Analytics Solutions,Data Engineer,Data Engineer,Mid-Level,India,0,0,6.7,5.0,10.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verizon,Data Engineer,Data Engineer,Mid-Level,India,1,1,10.5,5.6,15.5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Systech Solutions,Data Engineer,Data Engineer,Mid-Level,India,0,0,4.1,3.3,4.5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ab Inbev,Data Engineer,Data Engineer,Mid-Level,India,4,4,16.5,8.2,24.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neal Analytics,Data Engineer,Data Engineer,Mid-Level,India,1,1,10.5,6.8,16.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheMathCompany,Data Engineer,Data Engineer,Mid-Level,India,2,2,9.3,7.0,13.2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atos Syntel,Data Engineer,Data Engineer,Mid-Level,India,2,2,7.3,3.8,12.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lumiq.ai,Data Engineer,Data Engineer,Mid-Level,India,0,0,8.1,6.0,9.5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Axis Bank,Data Engineer,Data Engineer,Mid-Level,India,0,0,11.1,7.7,14.7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Google,Data Engineer,Data Engineer,Mid-Level,India,3,3,45.3,16.5,93.5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maersk Line,Data Engineer,Data Engineer,Mid-Level,India,2,2,12.8,8.0,21.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca,Data Engineer,Data Engineer,Mid-Level,India,1,1,9.3,6.8,13.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amdocs,Data Engineer,Data Engineer,Mid-Level,India,0,0,8.9,6.1,13.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MasterCard,Data Engineer,Data Engineer,Mid-Level,India,0,0,15.1,13.0,18.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan Stanley,Data Engineer,Data Engineer,Mid-Level,India,3,3,20.5,11.0,26.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tavant Technologies,Data Engineer,Data Engineer,Mid-Level,India,1,1,10.1,5.8,20.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flipkart,Data Engineer,Data Engineer,Mid-Level,India,2,2,17.5,9.5,25.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michelin,Data Engineer,Data Engineer,Mid-Level,India,0,0,9.8,7.7,11.3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Concentrix Corporation,Data Engineer,Data Engineer,Mid-Level,India,1,1,3.7,2.6,4.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siemens,Data Engineer,Data Engineer,Mid-Level,India,1,1,12.9,6.8,16.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mu Sigma,Data Engineer,Data Engineer,Mid-Level,India,1,1,8.4,5.5,12.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Expedia,Data Engineer,Data Engineer,Mid-Level,India,4,4,27.6,20.0,40.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Decision Point,Data Engineer,Data Engineer,Mid-Level,India,0,0,5.9,4.8,7.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adidas,Data Engineer,Data Engineer,Mid-Level,India,1,1,23.0,14.5,34.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nokia,Data Engineer,Data Engineer,Mid-Level,India,1,1,10.7,3.6,24.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oil Field Instrumentation,Data Engineer,Data Engineer,Mid-Level,India,6,6,6.9,1.2,11.1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atos,Data Engineer,Data Engineer,Mid-Level,India,2,2,8.5,3.7,17.8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bitwise Solutions,Data Engineer,Data Engineer,Mid-Level,India,0,0,6.1,3.8,9.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ford Motor,Data Engineer,Data Engineer,Mid-Level,India,0,0,10.1,5.7,15.9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
